time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres,sun,moon
A.D. 2019-Oct-20 12:20:00.0000 UTC,244.27268002463202,251.20640291909282,277.4916738672754,222.86605456840383,199.14353835271774,78.46125917226244,120.52626818552186,191.7496451671305,221.81020114890774,264.08340933552483,19.67011265493856
A.D. 2019-Oct-21 12:20:00.0000 UTC,244.0298170053189,250.74268134441715,277.4434597004092,223.46511812539174,200.17157619395797,78.92595608548937,121.31390097616152,192.89093213161598,222.22249431088593,263.7745982078844,3.9793589305044215
A.D. 2019-Oct-22 12:20:00.0000 UTC,243.8336592794689,250.2829108570097,277.39462736764966,224.055082456482,201.1881293291624,79.38882708757392,122.11779386741777,194.02375806141984,222.62948625499328,263.46647087010825,346.7758573709638
A.D. 2019-Oct-23 12:20:00.0000 UTC,243.68838742551318,249.8272458274292,277.34516362435556,224.636129137856,202.1929594485832,79.85007507089574,122.9385322000122,195.14756661548242,223.03130601809156,263.15911278292003,329.1234975100977
A.D. 2019-Oct-24 12:20:00.0000 UTC,243.5986232702295,249.3758438853416,277.2950563017767,225.20843995271989,203.1858587709304,80.3099026384259,123.7767123101537,196.26183488856208,223.42808148838145,262.85261539407867,312.31521919244057
A.D. 2019-Oct-25 12:20:00.0000 UTC,243.56945030273957,248.92886559671538,277.24429387238115,225.7721962684884,204.1666491593128,80.76851171420725,124.63294055750404,197.36607424011612,223.81993921528598,262.5470759169513,297.1753281973867
A.D. 2019-Oct-26 12:20:00.0000 UTC,243.6064226723991,248.48647404728263,277.19286514889455,226.3275782766006,205.13518090126428,81.22610343042729,125.50783267920414,198.45983065540852,224.20700407283147,262.2425969022329,283.83961575055815
A.D. 2019-Oct-27 12:20:00.0000 UTC,243.7155564225244,248.04883448908382,277.1407592843545,226.8747643365799,206.09133127499396,81.68287862570766,126.4020134618178,199.54268472541173,224.58939896578687,261.9392857066064,272.0085353093328
A.D. 2019-Oct-28 12:20:00.0000 UTC,243.90329444203758,247.61611419127712,277.08796607874143,227.41393077620683,207.0350032705196,82.13903907945945,127.31611645305507,200.61425159659493,224.96724486524545,261.63725394771967,261.2358056338283
A.D. 2019-Oct-29 12:20:00.0000 UTC,244.17643384116909,247.1884823280353,277.0344762239741,227.94525211859693,207.9661245507301,82.5947890716397,128.25078302059634,201.67418098209993,225.34066110615746,261.3366168025888,251.07204640278962
A.D. 2019-Oct-30 12:20:00.0000 UTC,244.54200182637425,246.7661097566019,276.98028127215446,228.46890161775696,208.8846468325734,83.05033676697016,129.20666055637173,202.72215748246228,225.7097658527739,261.03749213267054,241.10115456515518
A.D. 2019-Oct-31 12:20:00.0000 UTC,245.00706348104717,246.34916842259057,276.9253731518357,228.9850515361635,209.79054515891445,83.50589492807333,130.18439965306408,203.7579007058312,226.07467624947483,260.7399993905654,230.93280161218857
A.D. 2019-Nov-01 12:20:00.0000 UTC,245.57844331290516,245.9378304276673,276.86974341340243,229.4938728805439,210.68381667630013,83.96168095262938,131.1846504541911,204.78116478114586,226.43550805942138,260.4442585051658,220.18926046958603
A.D. 2019-Nov-02 12:20:00.0000 UTC,246.26234271053025,245.5322671466021,276.81338266487273,229.99553489498902,211.5644791758016,84.41791669818103,132.20805877020038,205.7917375005363,226.7923751318468,260.1503891330798,208.51227304750356
A.D. 2019-Nov-03 12:20:00.0000 UTC,247.0638385900621,245.13264853633086,276.7562802882143,230.49020446105771,212.43256942469762,84.87482835871576,133.255261961672,206.78943907297,227.1453888486925,259.8585103164808,195.618455695945
A.D. 2019-Nov-04 12:20:00.0000 UTC,247.98625757112538,244.73914284397753,276.6984245755532,230.97804579865814,213.2881417836934,85.3326466808903,134.3268848871059,207.77412100419974,227.49465791975413,259.568740598627,181.42811461001725
A.D. 2019-Nov-05 12:20:00.0000 UTC,249.03043636032803,244.3519162960167,276.639802783118,231.4592200374926,214.13126650153754,85.79160719352531,135.42353501884622,208.74566445425862,227.8402880666569,259.28119811297796,166.23374726667146
A.D. 2019-Nov-06 12:20:00.0000 UTC,250.1939059923461,243.97113290235126,276.58040124918364,231.933884968502,214.96202820296452,86.25195060450245,136.5457971108955,209.70397865781268,228.18238188359717,258.99600071032484,150.74647286299341
A.D. 2019-Nov-07 12:20:00.0000 UTC,251.470072936182,243.5969545201066,276.5202057617984,232.4021952106747,215.7805249697108,86.71392351679623,137.69422792268404,210.64899987185441,228.52103910138842,258.71326623482656,135.85136465092057
A.D. 2019-Nov-08 12:20:00.0000 UTC,252.84750915302558,243.2295406784177,276.4592016713666,232.8643021333759,216.58686708855674,87.17777901711945,138.86934993750964,211.58068987106603,228.85635658919398,258.43311252179785,122.21040718019744
A.D. 2019-Nov-09 12:20:00.0000 UTC,254.3094975459644,242.86904834230185,276.39737397660497,233.32035376936545,217.38117582251263,87.64377730718748,140.07164448295077,212.49903439431287,229.1884283268124,258.15565730869895,110.06293560848222
A.D. 2019-Nov-10 12:20:00.0000 UTC,255.83399150822947,242.51563167408824,276.3347074700304,233.7704947653176,218.16358226517815,88.11218643174185,141.30154435820822,213.4040416181627,229.5173453979092,257.88101814714906,99.30542169930186
A.D. 2019-Nov-11 12:20:00.0000 UTC,257.39412172133893,242.1694417799912,276.2711869332332,234.21486631966914,218.9342261840944,88.58328308127658,142.55942583635516,214.2957405598974,229.84319595529345,257.6093123404543,89.66263998524208
A.D. 2019-Nov-12 12:20:00.0000 UTC,258.9593104808248,241.83062650095988,276.2067974231377,234.6536061541593,219.69325489677246,89.05735349522136,143.8456000379554,215.1741794584842,230.16606520891997,257.340656983274,80.80724942750945
A.D. 2019-Nov-13 12:20:00.0000 UTC,260.49694025326727,241.49933038662502,276.1415247477492,235.0868486674286,220.44082238028324,89.53469454534378,145.1603039086305,216.03942435236786,230.48603559218952,257.0751692269891,72.4075519135315
A.D. 2019-Nov-14 12:20:00.0000 UTC,261.9743960795178,241.1756949413629,276.0753561553911,235.51472535860728,221.17708874785717,90.01561502070183,146.503691019801,216.8915580028038,230.80318720432504,256.8129668238556,64.12842967774269
A.D. 2019-Nov-15 12:20:00.0000 UTC,263.361202764767,240.8598589216872,276.00828092973,235.93736525231682,221.9022197437786,90.50043684678928,147.87582171576764,217.73067879521525,231.11759826130063,256.55416872020055,55.60615983766922
A.D. 2019-Nov-16 12:20:00.0000 UTC,264.6309429074167,240.5519587709642,275.9402909417072,236.35489543834103,222.6163864760813,90.98949628489885,149.27665314720628,218.5568998739006,231.4293456782493,256.2988957208915,46.40582614008039
A.D. 2019-Nov-17 12:20:00.0000 UTC,265.762691171756,240.2521288651116,275.8713808161111,236.76744135553488,223.31976491741784,91.48314481400601,150.70602873095342,219.3703480223815,231.73850540879727,256.04727091124226,35.96664960644161
A.D. 2019-Nov-18 12:20:00.0000 UTC,266.7418078264188,239.96050166225498,275.80154786338613,237.17512693960185,224.0125353806948,91.98174983986296,152.16366779106946,220.17116253153756,232.0451526657473,255.79941989634904,23.56135417230455
A.D. 2019-Nov-19 12:20:00.0000 UTC,267.5600707474696,239.67720795035916,275.730792053573,237.57807483876087,224.69488225563103,92.48569551490164,153.649156460557,220.95949437492828,232.3493622381949,255.55547101484584,8.382739085781525
A.D. 2019-Nov-20 12:20:00.0000 UTC,268.21524006885096,239.4023767233929,275.6591156141065,237.97640616229594,225.36699322392082,92.99538333555115,155.16193885135556,221.7355048499396,232.65120834508815,255.3155551568,350.0437280470113
A.D. 2019-Nov-21 12:20:00.0000 UTC,268.71022122892725,239.1361350925462,275.5865227617413,238.37024022266877,226.02905855045418,93.51123304729357,156.7013099684354,222.49936432784645,232.95076449421302,255.07980554147304,329.5834118756672
A.D. 2019-Nov-22 12:20:00.0000 UTC,269.0520111065943,238.87860802841567,275.51301942249853,238.75969406937543,226.6812700907702,94.03368381598028,158.2664098761038,223.25125071714427,233.248103118912,254.84835731006126,309.61860394311987
A.D. 2019-Nov-23 12:20:00.0000 UTC,269.2505913882228,238.6299178412361,275.43861288233194,239.14488179095898,227.32381989727367,94.56319570027193,159.85621868959382,223.99134750561547,233.5432949367495,254.62134687917992,292.39819169219584
A.D. 2019-Nov-24 12:20:00.0000 UTC,269.31789144341946,238.39018406303543,275.36331201606697,239.5259143751393,227.95689944797974,95.10025211855692,161.46955421642866,224.71984247405754,233.83640882529627,254.39891157610958,278.40919846035047
A.D. 2019-Nov-25 12:20:00.0000 UTC,269.2668947287025,238.15952367991397,275.2871278782933,239.9029001325732,228.5806994985272,95.6453631309832,163.10507197323588,225.43692708198432,234.12751220231164,254.1811894606963,267.0369219313324
A.D. 2019-Nov-26 12:20:00.0000 UTC,269.11092086864187,237.9380512458707,275.21007397283904,240.27594523773544,229.19541006001012,96.1990687693046,164.76126637182978,226.1427960121597,234.41667144737352,253.96831890260967,257.46515963362344
A.D. 2019-Nov-27 12:20:00.0000 UTC,268.86308561028443,237.7258788279599,275.1321660610554,240.64515429598114,229.80122056747288,96.76194207920487,166.43647378043792,226.83764697578454,234.7039523084396,253.7604378587748,249.0057157046376
A.D. 2019-Nov-28 12:20:00.0000 UTC,268.5359223091269,237.5231159981866,275.0534218329475,241.01063100765938,230.3983204576559,97.33459203872694,168.12887922875197,227.52168102881404,234.98942042325817,253.5576830882047,241.11776438793515
A.D. 2019-Nov-29 12:20:00.0000 UTC,268.14113874472093,237.3298694521488,274.9738602421498,241.37247836134273,230.98689935704013,97.91766608021184,169.83652585543967,228.19510253386798,235.27314139424004,253.36018913134384,233.34696644736928
A.D. 2019-Nov-30 12:20:00.0000 UTC,267.68948073445966,237.1462421714185,274.8935006144961,241.73079821472263,231.5671465599168,98.51185233212222,171.55732639978658,228.85811839676128,235.555180268373,253.16808714698288,225.2562660321714
A.D. 2019-Dec-01 12:20:00.0000 UTC,267.1906759260656,236.97233257477131,274.81236201407654,242.08569070657143,232.13925025908782,99.11788217053623,173.2890773184489,229.51093704077502,235.83560087424217,252.98150401084908,216.35968638796956
A.D. 2019-Dec-02 12:20:00.0000 UTC,266.65343473654684,236.80823410061183,274.73046320192213,242.4372539556332,232.7033970675876,99.73653358812645,175.02947620021652,230.15376767400159,236.11446548330082,252.8005619609087,206.0646738871721
A.D. 2019-Dec-03 12:20:00.0000 UTC,266.0854893025738,236.6540350340537,274.64782285774425,242.78558391563845,233.25977165569043,100.3686351685794,176.7761413750238,230.78681966278873,236.39183464330404,252.62537854435647,193.66383807377517
A.D. 2019-Dec-04 12:20:00.0000 UTC,265.49365570854246,236.50981837001518,274.5644597681307,243.13077424230565,233.80855635478488,101.01507042990444,178.52663279435998,231.41030186581517,236.66776702374244,252.45606661594368,178.51866003783914
A.D. 2019-Dec-05 12:20:00.0000 UTC,264.8839088418121,236.3756617425823,274.4803929880227,243.47291623148809,234.34993085259322,101.6767826066297,180.27847414092557,232.02442207381242,236.94231933424214,252.29273434949118,160.66775510831397
A.D. 2019-Dec-06 12:20:00.0000 UTC,264.26146238431056,236.2516374442309,274.3956420206726,243.8120988597177,234.88407204748475,102.35477998107291,182.02917603083924,232.62938663477863,237.21554634913073,252.13548525394702,141.588712797591
A.D. 2019-Dec-07 12:20:00.0000 UTC,263.6308488294421,236.1378124522231,274.31022698570564,244.1484088573642,235.41115397603755,103.0501417743674,183.7762596975524,233.22540017721687,237.4875009617331,251.98441813898017,123.70300814329109
A.D. 2019-Dec-08 12:20:00.0000 UTC,262.99599625834315,236.0342483729708,274.2241687553844,244.48193074508544,235.93134771347297,103.76402459451587,185.51728055807385,233.81266532516702,237.75823419053089,251.83962699746488,108.59507690211935
A.D. 2019-Dec-09 12:20:00.0000 UTC,262.3603000099848,235.94100130144332,274.1374891228741,244.81274684419492,236.444821239956,104.49766951574871,187.24985006529118,234.39138239419862,238.02779514267974,251.70120085340977,96.38683092648304
A.D. 2019-Dec-10 12:20:00.0000 UTC,261.72668826970084,235.85812154652902,274.05021100089704,245.14093723610702,236.95173921479198,105.25240974290512,188.9716546847379,234.96174900206955,238.2962309019975,251.56922360081074,86.46536790079668
A.D. 2019-Dec-11 12:20:00.0000 UTC,261.0976814077476,235.78565345703998,273.96235886532224,245.4665798690921,237.45226289311702,106.02967908953501,190.6804790105464,235.5239598331109,238.56358655356598,251.44377405108187,78.1232724018427
A.D. 2019-Dec-12 12:20:00.0000 UTC,260.4754453388905,235.72363572942916,273.8739597023092,245.7897510860725,237.9465505304449,106.8310216351206,192.37421980027491,236.07820690978576,238.82990564913848,251.32492646818054,70.7636588978837
A.D. 2019-Dec-13 12:20:00.0000 UTC,259.86183886544603,235.6721018817681,273.7850439787069,246.1105262516808,238.43475789223686,107.6581019359849,194.05090161536057,236.62467996878627,239.09523078816318,251.21275132525471,63.895940714981116
A.D. 2019-Dec-14 12:20:00.0000 UTC,259.2584552746599,235.63108084483426,273.6956463912944,246.42898035503242,238.91703878193508,108.51271552972591,195.70868927399536,237.16356685778285,239.35960421144875,251.1073161474559,57.07141340661693
A.D. 2019-Dec-15 12:20:00.0000 UTC,258.6666586258641,235.60059773640302,273.6058063384756,246.7451885481101,239.3935456090736,109.39679987257034,197.34589796527118,237.6950539847306,239.6230683963849,251.00868635740662,49.7962616642093
A.D. 2019-Dec-16 12:20:00.0000 UTC,258.08761495547037,235.5806744068317,273.5155677914214,247.05922626277686,239.86442957704585,110.3124454503496,198.96100050990157,238.2193263909426,239.88566627413812,250.9169257500917,41.408502270708865
A.D. 2019-Dec-17 12:20:00.0000 UTC,257.5223190230452,235.571329762356,273.42497879227903,247.3711689602214,240.32984052671088,111.26190757406576,200.55263211065628,238.7365674887931,240.14744110644602,250.83209659596318,30.882746999206773
A.D. 2019-Dec-18 12:20:00.0000 UTC,256.97161718800373,235.57257975636418,273.33409075278166,247.68109155226918,240.7899264033923,112.24761912861486,202.11959225192916,239.24695842742332,240.408436017357,250.75425937182683,16.573798465147547
A.D. 2019-Dec-19 12:20:00.0000 UTC,256.4362272510663,235.5844373964352,273.242958056686,247.98906789013014,241.24483275460491,113.27220500562991,203.66084450705173,239.75067750168802,240.66869356233659,250.68347245629116,356.41341785406286
A.D. 2019-Dec-20 12:20:00.0000 UTC,255.91675566602555,235.6069126189719,273.151637885466,248.29517032159958,241.6947022060025,114.33849782943659,205.17551363514988,240.2478995456329,240.928255303277,250.61979177274745,330.59564660991435
A.D. 2019-Dec-21 12:20:00.0000 UTC,255.41371244053346,235.6400119120921,273.0601901066228,248.59946930201824,242.13967389486038,115.44955425430707,206.6628797468361,240.73879529046874,241.18716136405655,250.56327034448043,305.1882324553165
A.D. 2019-Dec-22 12:20:00.0000 UTC,254.92752443386445,235.68373836690046,272.96867768502875,248.90203354341725,242.5798834933347,116.60867236036606,208.1223716362383,241.22353133994483,241.4454505090472,250.5139582068629,285.83483152816973
A.D. 2019-Dec-23 12:20:00.0000 UTC,254.45854711816105,235.73809194452,272.87716724176,249.202930481886,243.01546362155656,117.81940903156492,209.5535590789869,241.7022705597217,241.70316054962797,250.47190248955326,272.34830423956294
A.D. 2019-Dec-24 12:20:00.0000 UTC,254.00707480763617,235.80306972341413,272.7857293731854,249.50222675293716,243.4465444160679,119.08559592944314,210.95614409416618,242.17517264503945,241.96032884413572,250.43714744611327,262.66019448168583
A.D. 2019-Dec-25 12:20:00.0000 UTC,253.5733494940017,235.87866614799324,272.69443863434435,249.7999883501126,243.87325419723538,120.41135309047266,212.32995189638268,242.6423948119725,242.21699281820344,250.409734379318,255.2071560126806
A.D. 2019-Dec-26 12:20:00.0000 UTC,253.1575683513477,235.96487313787398,272.60337308974965,250.09627941919445,244.29572001905316,121.80109885813931,213.67492172100262,243.10409238806932,242.47319031074107,250.38970134777847,249.03605468970787
